Episode 0, Reward: 32.0
Episode 1620, Reward: 39.0
Episode 1621, Reward: 27.0
Episode 1622, Reward: 36.0
Episode 1623, Reward: 14.0
Episode 1624, Reward: 19.0
Episode 1625, Reward: 23.0
Episode 1626, Reward: 12.0
Episode 1627, Reward: 23.0
Episode 1628, Reward: 22.0
Episode 1629, Reward: 29.0
Episode 1630, Reward: 36.0
Episode 1631, Reward: 42.0
Episode 1632, Reward: 20.0
Episode 1633, Reward: 28.0
Episode 1634, Reward: 17.0
Episode 1635, Reward: 22.0
Episode 1636, Reward: 34.0
Episode 1637, Reward: 26.0
Episode 1638, Reward: 13.0
Episode 1639, Reward: 30.0
Episode 1640, Reward: 11.0
Episode 1641, Reward: 17.0
Episode 1642, Reward: 14.0
Episode 1643, Reward: 13.0
Episode 1644, Reward: 26.0
Episode 1645, Reward: 73.0
Episode 1646, Reward: 12.0
Episode 1647, Reward: 20.0
Episode 1648, Reward: 27.0
Episode 1649, Reward: 68.0
Episode 1650, Reward: 41.0
Episode 1651, Reward: 44.0
Episode 1652, Reward: 35.0
Episode 1653, Reward: 16.0
Episode 1654, Reward: 16.0
Episode 1655, Reward: 15.0
Episode 1656, Reward: 18.0
Episode 1657, Reward: 21.0
Episode 1658, Reward: 13.0
Episode 1659, Reward: 14.0
Episode 1660, Reward: 51.0
Episode 1661, Reward: 29.0
Episode 1662, Reward: 14.0
Episode 1663, Reward: 66.0
Episode 1664, Reward: 40.0
Episode 1665, Reward: 29.0
Episode 1666, Reward: 61.0
Episode 1667, Reward: 29.0
Episode 1668, Reward: 26.0
Episode 1669, Reward: 35.0
Episode 1670, Reward: 55.0
Episode 1671, Reward: 27.0
Episode 1672, Reward: 43.0
Episode 1673, Reward: 30.0
Episode 1674, Reward: 19.0
Episode 1675, Reward: 30.0
Episode 1676, Reward: 72.0
Episode 1677, Reward: 41.0
Episode 1678, Reward: 19.0
Episode 1679, Reward: 28.0
Episode 1680, Reward: 22.0
Episode 1681, Reward: 22.0
Episode 1682, Reward: 54.0
Episode 1683, Reward: 21.0
Episode 1684, Reward: 18.0
Episode 1685, Reward: 16.0
Episode 1686, Reward: 15.0
Episode 1687, Reward: 30.0
Episode 1688, Reward: 87.0
Episode 1689, Reward: 16.0
Episode 1690, Reward: 10.0
Episode 1691, Reward: 26.0
Episode 1692, Reward: 49.0
Episode 1693, Reward: 63.0
Episode 1694, Reward: 29.0
Episode 1695, Reward: 17.0
Episode 1696, Reward: 18.0
Episode 1697, Reward: 19.0
Episode 1698, Reward: 26.0
Episode 1699, Reward: 47.0
Episode 1700, Reward: 25.0
Episode 1701, Reward: 15.0
Episode 1702, Reward: 11.0
Episode 1703, Reward: 26.0
Episode 1704, Reward: 13.0
Episode 1705, Reward: 28.0
Episode 1706, Reward: 10.0
Episode 1707, Reward: 39.0
Episode 1708, Reward: 15.0
Episode 1709, Reward: 43.0
Episode 1710, Reward: 122.0
Episode 1711, Reward: 17.0
Episode 1712, Reward: 32.0
Episode 1713, Reward: 19.0
Episode 1714, Reward: 92.0
Episode 1715, Reward: 36.0
Episode 1716, Reward: 24.0
Episode 1717, Reward: 16.0
Episode 1718, Reward: 15.0
Episode 1719, Reward: 22.0
Episode 1720, Reward: 15.0
Episode 1721, Reward: 35.0
Episode 1722, Reward: 13.0
Episode 1723, Reward: 15.0
Episode 1724, Reward: 13.0
Episode 1725, Reward: 11.0
Episode 1726, Reward: 17.0
Episode 1727, Reward: 11.0
Episode 1728, Reward: 19.0
Episode 1729, Reward: 35.0
Episode 1730, Reward: 15.0
Episode 1731, Reward: 17.0
Episode 1732, Reward: 18.0
Episode 1733, Reward: 17.0
Episode 1734, Reward: 23.0
Episode 1735, Reward: 32.0
Episode 1736, Reward: 22.0
Episode 1737, Reward: 12.0
Episode 1738, Reward: 26.0
Episode 1739, Reward: 17.0
Episode 1740, Reward: 16.0
Episode 1741, Reward: 33.0
Episode 1742, Reward: 10.0
Episode 1743, Reward: 30.0
Episode 1744, Reward: 24.0
Episode 1745, Reward: 35.0
Episode 1746, Reward: 18.0
Episode 1747, Reward: 21.0
Episode 1748, Reward: 14.0
Episode 1749, Reward: 17.0
Episode 1750, Reward: 12.0
Episode 1751, Reward: 11.0
Episode 1752, Reward: 18.0
Episode 1753, Reward: 34.0
Episode 1754, Reward: 36.0
Episode 1755, Reward: 35.0
Episode 1756, Reward: 13.0
Episode 1757, Reward: 10.0
Episode 1758, Reward: 36.0
Episode 1759, Reward: 42.0
Episode 1760, Reward: 38.0
Episode 1761, Reward: 14.0
Episode 1762, Reward: 16.0
Episode 1763, Reward: 20.0
Episode 1764, Reward: 25.0
Episode 1765, Reward: 29.0
Episode 1766, Reward: 48.0
Episode 1767, Reward: 30.0
Episode 1768, Reward: 31.0
Episode 1769, Reward: 27.0
Episode 1770, Reward: 15.0
Episode 1771, Reward: 14.0
Episode 1772, Reward: 43.0
Episode 1773, Reward: 19.0
Episode 1774, Reward: 18.0
Episode 1775, Reward: 25.0
Episode 1776, Reward: 15.0
Episode 1777, Reward: 14.0
Episode 1778, Reward: 13.0
Episode 1779, Reward: 35.0
Episode 1780, Reward: 15.0
Episode 1781, Reward: 29.0
Episode 1782, Reward: 19.0
Episode 1783, Reward: 17.0
Episode 1784, Reward: 20.0
Episode 1785, Reward: 11.0
Episode 1786, Reward: 17.0
Episode 1787, Reward: 21.0
Episode 1788, Reward: 18.0
Episode 1789, Reward: 20.0
Episode 1790, Reward: 20.0
Episode 1791, Reward: 17.0
Episode 1792, Reward: 12.0
Episode 1793, Reward: 14.0
Episode 1794, Reward: 12.0
Episode 1795, Reward: 18.0
Episode 1796, Reward: 10.0
Episode 1797, Reward: 11.0
Episode 1798, Reward: 34.0
Episode 1799, Reward: 16.0
Episode 1800, Reward: 14.0
Episode 1801, Reward: 38.0
Episode 1802, Reward: 44.0
Episode 1803, Reward: 19.0
Episode 1804, Reward: 27.0
Episode 1805, Reward: 28.0
Episode 1806, Reward: 14.0
Episode 1807, Reward: 16.0
Episode 1808, Reward: 20.0
Episode 1809, Reward: 9.0
Episode 1810, Reward: 22.0
Episode 1811, Reward: 12.0
Episode 1812, Reward: 12.0
Episode 1813, Reward: 36.0
Episode 1814, Reward: 15.0
Episode 1815, Reward: 36.0
Episode 1816, Reward: 16.0
Episode 1817, Reward: 20.0
Episode 1818, Reward: 18.0
Episode 1819, Reward: 35.0
Episode 1820, Reward: 12.0
Episode 1821, Reward: 11.0
Episode 1822, Reward: 30.0
Episode 1823, Reward: 23.0
Episode 1824, Reward: 19.0
Episode 1825, Reward: 52.0
Episode 1826, Reward: 36.0
Episode 1827, Reward: 12.0
Episode 1828, Reward: 23.0
Episode 1829, Reward: 9.0
Episode 1830, Reward: 118.0
Episode 1831, Reward: 24.0
Episode 1832, Reward: 56.0
Episode 1833, Reward: 15.0
Episode 1834, Reward: 18.0
Episode 1835, Reward: 23.0
Episode 1836, Reward: 12.0
Episode 1837, Reward: 11.0
Episode 1838, Reward: 17.0
Episode 1839, Reward: 19.0
Episode 1840, Reward: 29.0
Episode 1841, Reward: 11.0
Episode 1842, Reward: 23.0
Episode 1843, Reward: 39.0
Episode 1844, Reward: 14.0
Episode 1845, Reward: 11.0
Episode 1846, Reward: 12.0
Episode 1847, Reward: 14.0
Episode 1848, Reward: 9.0
Episode 1849, Reward: 8.0
Episode 1850, Reward: 15.0
Episode 1851, Reward: 42.0
Episode 1852, Reward: 47.0
Episode 1853, Reward: 35.0
Episode 1854, Reward: 57.0
Episode 1855, Reward: 41.0
Episode 1856, Reward: 18.0
Episode 1857, Reward: 25.0
Episode 1858, Reward: 27.0
Episode 1859, Reward: 15.0
Episode 1860, Reward: 43.0
Episode 1861, Reward: 26.0
Episode 1862, Reward: 48.0
Episode 1863, Reward: 13.0
Episode 1864, Reward: 13.0
Episode 1865, Reward: 16.0
Episode 1866, Reward: 30.0
Episode 1867, Reward: 22.0
Episode 1868, Reward: 14.0
Episode 1869, Reward: 52.0
Episode 1870, Reward: 23.0
Episode 1871, Reward: 31.0
Episode 1872, Reward: 39.0
Episode 1873, Reward: 16.0
Episode 1874, Reward: 23.0
Episode 1875, Reward: 28.0
Episode 1876, Reward: 32.0
Episode 1877, Reward: 15.0
Episode 1878, Reward: 20.0
Episode 1879, Reward: 61.0
Episode 1880, Reward: 15.0
Episode 1881, Reward: 20.0
Episode 1882, Reward: 26.0
Episode 1883, Reward: 37.0
Episode 1884, Reward: 13.0
Episode 1885, Reward: 21.0
Episode 1886, Reward: 32.0
Episode 1887, Reward: 15.0
Episode 1888, Reward: 21.0
Episode 1889, Reward: 14.0
Episode 1890, Reward: 25.0
Episode 1891, Reward: 68.0
Episode 1892, Reward: 37.0
Episode 1893, Reward: 20.0
Episode 1894, Reward: 52.0
Episode 1895, Reward: 15.0
Episode 1896, Reward: 13.0
Episode 1897, Reward: 11.0
Episode 1898, Reward: 35.0
Episode 1899, Reward: 68.0
Episode 1900, Reward: 23.0
Episode 1901, Reward: 19.0
Episode 1902, Reward: 20.0
Episode 1903, Reward: 22.0
Episode 1904, Reward: 11.0
Episode 1905, Reward: 12.0
Episode 1906, Reward: 29.0
Episode 1907, Reward: 24.0
Episode 1908, Reward: 29.0
Episode 1909, Reward: 39.0
Episode 1910, Reward: 22.0
Episode 1911, Reward: 28.0
Episode 1912, Reward: 17.0
Episode 1913, Reward: 37.0
Episode 1914, Reward: 19.0
Episode 1915, Reward: 12.0
Episode 1916, Reward: 116.0
Episode 1917, Reward: 26.0
Episode 1918, Reward: 21.0
Episode 1919, Reward: 24.0
Episode 1920, Reward: 54.0
Episode 1921, Reward: 23.0
Episode 1922, Reward: 25.0
Episode 1923, Reward: 13.0
Episode 1924, Reward: 15.0
Episode 1925, Reward: 14.0
Episode 1926, Reward: 31.0
Episode 1927, Reward: 23.0
Episode 1928, Reward: 18.0
Episode 1929, Reward: 20.0
Episode 1930, Reward: 23.0
Episode 1931, Reward: 67.0
Episode 1932, Reward: 37.0
Episode 1933, Reward: 11.0
Episode 1934, Reward: 11.0
Episode 1935, Reward: 26.0
Episode 1936, Reward: 34.0
Episode 1937, Reward: 26.0
Episode 1938, Reward: 23.0
Episode 1939, Reward: 13.0
Episode 1940, Reward: 71.0
Episode 1941, Reward: 21.0
Episode 1942, Reward: 15.0
Episode 1943, Reward: 39.0
Episode 1944, Reward: 59.0
Episode 1945, Reward: 53.0
Episode 1946, Reward: 12.0
Episode 1947, Reward: 14.0
Episode 1948, Reward: 24.0
Episode 1949, Reward: 17.0
Episode 1950, Reward: 47.0
Episode 1951, Reward: 42.0
Episode 1952, Reward: 11.0
Episode 1953, Reward: 12.0
Episode 1954, Reward: 54.0
Episode 1955, Reward: 32.0
Episode 1956, Reward: 24.0
Episode 1957, Reward: 23.0
Episode 1958, Reward: 83.0
Episode 1959, Reward: 17.0
Episode 1960, Reward: 38.0
Episode 1961, Reward: 20.0
Episode 1962, Reward: 65.0
Episode 1963, Reward: 37.0
Episode 1964, Reward: 59.0
Episode 1965, Reward: 48.0
Episode 1966, Reward: 24.0
Episode 1967, Reward: 31.0
Episode 1968, Reward: 43.0
Episode 1969, Reward: 16.0
Episode 1970, Reward: 41.0
Episode 1971, Reward: 13.0
Episode 1972, Reward: 15.0
Episode 1973, Reward: 10.0
Episode 1974, Reward: 15.0
Episode 1975, Reward: 54.0
Episode 1976, Reward: 87.0
Episode 1977, Reward: 57.0
Episode 1978, Reward: 87.0
Episode 1979, Reward: 104.0
Episode 1980, Reward: 27.0
Episode 1981, Reward: 20.0
Episode 1982, Reward: 15.0
Episode 1983, Reward: 25.0
Episode 1984, Reward: 20.0
Episode 1985, Reward: 48.0
Episode 1986, Reward: 20.0
Episode 1987, Reward: 52.0
Episode 1988, Reward: 30.0
Episode 1989, Reward: 40.0
Episode 1990, Reward: 15.0
Episode 1991, Reward: 15.0
Episode 1992, Reward: 36.0
Episode 1993, Reward: 41.0
Episode 1994, Reward: 20.0
Episode 1995, Reward: 53.0
Episode 1996, Reward: 42.0
Episode 1997, Reward: 53.0
Episode 1998, Reward: 38.0
Episode 1999, Reward: 29.0
Episode 0, Reward: 12.0
Episode 0, Reward: 11.0
Episode 1, Reward: 10.0
Episode 1, Reward: 10.0
Episode 2, Reward: 8.0
Episode 2, Reward: 14.0
Episode 3, Reward: 12.0
Episode 3, Reward: 17.0
Episode 0, Reward: 33.0
Episode 4, Reward: 12.0
Episode 4, Reward: 10.0
Episode 5, Reward: 11.0
Episode 0, Reward: 33.0
Episode 0, Reward: 18.0
Episode 5, Reward: 11.0
Episode 6, Reward: 10.0
Episode 1, Reward: 12.0
Episode 7, Reward: 9.0
Episode 1, Reward: 18.0
Episode 2, Reward: 12.0
Episode 0, Reward: 10.0
Episode 8, Reward: 12.0
Episode 1, Reward: 43.0
Episode 7, Reward: 17.0
Episode 9, Reward: 10.0
Episode 3, Reward: 18.0
Episode 2, Reward: 17.0
Episode 8, Reward: 9.0
Episode 2, Reward: 12.0
Episode 1, Reward: 19.0
Episode 10, Reward: 11.0
Episode 3, Reward: 9.0
Episode 9, Reward: 8.0

Episode 4, Reward: 10.0
Episode 3, Reward: 13.0
Episode 10, Reward: 10.0
Episode 12, Reward: 12.0
Episode 0, Reward: 42.0
Episode 4, Reward: 11.0
Episode 4, Reward: 13.0
Episode 2, Reward: 18.0
Episode 13, Reward: 10.0
Episode 11, Reward: 13.0
Episode 5, Reward: 11.0
Episode 5, Reward: 10.0
Episode 12, Reward: 10.0
Episode 14, Reward: 12.0
Episode 3, Reward: 17.0
Episode 15, Reward: 10.0
Episode 6, Reward: 13.0
Episode 13, Reward: 10.0
Episode 6, Reward: 14.0
Episode 16, Reward: 9.0
Episode 4, Reward: 17.0
Episode 7, Reward: 18.0
Episode 5, Reward: 39.0
Episode 17, Reward: 10.0
Episode 14, Reward: 17.0
Episode 5, Reward: 13.0
Episode 8, Reward: 15.0

Episode 7, Reward: 36.0
Episode 7, Reward: 11.0
Episode 9, Reward: 12.0
Episode 19, Reward: 13.0
Episode 16, Reward: 14.0
Episode 7, Reward: 18.0
Episode 1, Reward: 16.0
Episode 2, Reward: 20.0
Episode 17, Reward: 13.0
Episode 20, Reward: 10.0
Episode 8, Reward: 17.0
Episode 2, Reward: 10.0
Episode 21, Reward: 13.0
Episode 8, Reward: 19.0
Episode 3, Reward: 9.0
Episode 10, Reward: 23.0
Episode 3, Reward: 15.0
Episode 22, Reward: 10.0
Episode 23, Reward: 12.0
Episode 9, Reward: 16.0
Episode 4, Reward: 17.0
Episode 4, Reward: 12.0
Episode 5, Reward: 8.0
Episode 24, Reward: 11.0
Episode 25, Reward: 10.0
Episode 18, Reward: 47.0
Episode 5, Reward: 22.0
Episode 11, Reward: 39.0
Episode 26, Reward: 9.0
Episode 6, Reward: 11.0
Episode 6, Reward: 30.0
Episode 8, Reward: 75.0
Episode 10, Reward: 28.0
Episode 7, Reward: 11.0
Episode 27, Reward: 14.0
Episode 9, Reward: 12.0
Episode 19, Reward: 31.0
Episode 9, Reward: 71.0
Episode 12, Reward: 30.0
Episode 11, Reward: 19.0
Episode 28, Reward: 13.0
Episode 8, Reward: 18.0
Episode 7, Reward: 24.0
Episode 10, Reward: 12.0
Episode 20, Reward: 15.0
Episode 8, Reward: 9.0
Episode 29, Reward: 14.0
Episode 10, Reward: 19.0
Episode 11, Reward: 11.0
Episode 13, Reward: 16.0
Episode 9, Reward: 19.0
Episode 9, Reward: 13.0
Episode 30, Reward: 14.0
Episode 12, Reward: 12.0
Episode 31, Reward: 12.0
Episode 13, Reward: 14.0
Episode 14, Reward: 16.0
Episode 12, Reward: 36.0
Episode 10, Reward: 12.0
Episode 21, Reward: 42.0
Episode 14, Reward: 12.0
Episode 32, Reward: 18.0
Episode 15, Reward: 9.0
Episode 10, Reward: 29.0
Episode 22, Reward: 12.0
Episode 13, Reward: 21.0
Episode 14, Reward: 10.0
Episode 16, Reward: 12.0
Episode 11, Reward: 26.0
Episode 23, Reward: 16.0
Episode 11, Reward: 74.0
Episode 15, Reward: 47.0
Episode 33, Reward: 50.0
Episode 12, Reward: 12.0
Episode 18, Reward: 15.0
Episode 24, Reward: 19.0
Episode 11, Reward: 50.0
Episode 34, Reward: 23.0
Episode 19, Reward: 16.0
Episode 13, Reward: 26.0
Episode 15, Reward: 57.0
Episode 25, Reward: 14.0
Episode 35, Reward: 24.0
Episode 20, Reward: 16.0
Episode 12, Reward: 32.0
Episode 13, Reward: 18.0
Episode 26, Reward: 30.0
Episode 21, Reward: 14.0
Episode 13, Reward: 20.0
Episode 14, Reward: 27.0
Episode 27, Reward: 19.0
Episode 17, Reward: 10.0
Episode 36, Reward: 35.0
Episode 18, Reward: 15.0
Episode 14, Reward: 8.0
Episode 22, Reward: 15.0
Episode 19, Reward: 9.0
Episode 23, Reward: 13.0
Episode 15, Reward: 40.0
Episode 15, Reward: 16.0
Episode 20, Reward: 24.0
Episode 24, Reward: 15.0
Episode 21, Reward: 14.0
Episode 16, Reward: 13.0
Episode 25, Reward: 12.0
Episode 37, Reward: 50.0
Episode 22, Reward: 9.0
Episode 16, Reward: 112.0
Episode 16, Reward: 33.0
Episode 26, Reward: 9.0
Episode 17, Reward: 24.0
Episode 28, Reward: 90.0
Episode 27, Reward: 15.0
Episode 23, Reward: 22.0
Episode 38, Reward: 22.0
Episode 17, Reward: 27.0
Episode 28, Reward: 12.0
Episode 39, Reward: 9.0
Episode 14, Reward: 105.0
Episode 29, Reward: 11.0
Episode 18, Reward: 18.0
Episode 17, Reward: 57.0
Episode 40, Reward: 13.0
Episode 30, Reward: 13.0
Episode 31, Reward: 10.0
Episode 32, Reward: 10.0
Episode 19, Reward: 38.0
Episode 41, Reward: 37.0
Episode 33, Reward: 12.0
Episode 18, Reward: 94.0
Episode 24, Reward: 72.0
Episode 20, Reward: 18.0
Episode 34, Reward: 10.0
Episode 42, Reward: 15.0
Episode 19, Reward: 12.0
Episode 25, Reward: 12.0
Episode 21, Reward: 13.0
Episode 35, Reward: 13.0
Episode 43, Reward: 13.0
Episode 20, Reward: 12.0
Episode 36, Reward: 10.0
Episode 15, Reward: 90.0
Episode 44, Reward: 19.0
Episode 37, Reward: 9.0
Episode 26, Reward: 20.0
Episode 22, Reward: 27.0
Episode 38, Reward: 11.0
Episode 45, Reward: 13.0
Episode 39, Reward: 9.0
Episode 40, Reward: 12.0
Episode 27, Reward: 26.0
Episode 23, Reward: 25.0
Episode 18, Reward: 131.0
Episode 41, Reward: 10.0
Episode 24, Reward: 14.0
Episode 16, Reward: 45.0
Episode 28, Reward: 24.0
Episode 19, Reward: 9.0
Episode 42, Reward: 12.0
Episode 21, Reward: 54.0
Episode 29, Reward: 180.0
Episode 29, Reward: 17.0
Episode 20, Reward: 15.0
Episode 25, Reward: 28.0
Episode 43, Reward: 16.0
Episode 46, Reward: 75.0
Episode 30, Reward: 16.0
Episode 44, Reward: 12.0
Episode 17, Reward: 44.0
Episode 26, Reward: 22.0
Episode 45, Reward: 13.0
Episode 47, Reward: 15.0
Episode 31, Reward: 19.0
Episode 46, Reward: 12.0
Episode 32, Reward: 12.0
Episode 21, Reward: 46.0
Episode 27, Reward: 28.0
Episode 18, Reward: 42.0
Episode 47, Reward: 15.0
Episode 28, Reward: 13.0
Episode 48, Reward: 9.0
Episode 19, Reward: 19.0
Episode 49, Reward: 11.0
Episode 22, Reward: 29.0
Episode 20, Reward: 9.0
Episode 48, Reward: 61.0
Episode 34, Reward: 17.0
Episode 23, Reward: 17.0
Episode 50, Reward: 11.0
Episode 24, Reward: 12.0
Episode 35, Reward: 21.0
Episode 21, Reward: 30.0
Episode 51, Reward: 15.0
Episode 25, Reward: 13.0
Episode 52, Reward: 10.0
Episode 29, Reward: 49.0
Episode 26, Reward: 12.0
Episode 36, Reward: 23.0
Episode 53, Reward: 11.0
Episode 27, Reward: 12.0
Episode 37, Reward: 12.0
Episode 30, Reward: 24.0
Episode 54, Reward: 12.0
Episode 28, Reward: 13.0
Episode 38, Reward: 14.0
Episode 31, Reward: 15.0
Episode 55, Reward: 11.0
Episode 49, Reward: 86.0
Episode 39, Reward: 13.0
Episode 29, Reward: 17.0
Episode 56, Reward: 12.0
Episode 32, Reward: 19.0
Episode 22, Reward: 169.0
Episode 57, Reward: 11.0
Episode 50, Reward: 17.0
Episode 30, Reward: 15.0
Episode 33, Reward: 23.0
Episode 58, Reward: 10.0
Episode 30, Reward: 188.0
Episode 31, Reward: 13.0
Episode 59, Reward: 11.0
Episode 34, Reward: 15.0
Episode 60, Reward: 11.0
Episode 35, Reward: 14.0
Episode 61, Reward: 11.0
Episode 62, Reward: 12.0
Episode 32, Reward: 29.0
Episode 63, Reward: 11.0
Episode 36, Reward: 26.0
Episode 51, Reward: 61.0
Episode 64, Reward: 12.0
Episode 33, Reward: 16.0
Episode 37, Reward: 13.0
Episode 65, Reward: 10.0
Episode 34, Reward: 24.0
Episode 66, Reward: 11.0
Episode 38, Reward: 21.0
Episode 52, Reward: 42.0
Episode 67, Reward: 15.0
Episode 23, Reward: 97.0
Episode 39, Reward: 14.0
Episode 68, Reward: 11.0
Episode 35, Reward: 27.0
Episode 69, Reward: 10.0
Episode 40, Reward: 145.0
Episode 70, Reward: 11.0
Episode 40, Reward: 24.0
Episode 41, Reward: 18.0
Episode 71, Reward: 16.0
Episode 31, Reward: 165.0
Episode 36, Reward: 37.0
Episode 72, Reward: 14.0
Episode 41, Reward: 44.0
Episode 73, Reward: 24.0
Episode 24, Reward: 75.0
Episode 42, Reward: 13.0
Episode 74, Reward: 27.0
Episode 53, Reward: 122.0
Episode 42, Reward: 62.0
Episode 43, Reward: 22.0
Episode 43, Reward: 12.0
Episode 75, Reward: 20.0
Episode 54, Reward: 24.0
Episode 22, Reward: 310.0
Episode 44, Reward: 10.0
Episode 76, Reward: 15.0
Episode 25, Reward: 49.0
Episode 44, Reward: 28.0
Episode 45, Reward: 13.0
Episode 45, Reward: 29.0
Episode 77, Reward: 22.0
Episode 46, Reward: 9.0
Episode 32, Reward: 118.0
Episode 47, Reward: 13.0
Episode 46, Reward: 16.0
Episode 55, Reward: 67.0
Episode 78, Reward: 26.0
Episode 47, Reward: 19.0
Episode 48, Reward: 18.0
Episode 56, Reward: 15.0
Episode 49, Reward: 14.0
Episode 57, Reward: 18.0
Episode 48, Reward: 18.0
Episode 79, Reward: 25.0
Episode 23, Reward: 77.0
Episode 37, Reward: 161.0
Episode 80, Reward: 15.0
Episode 58, Reward: 21.0
Episode 50, Reward: 31.0
Episode 26, Reward: 77.0
Episode 38, Reward: 23.0
Episode 59, Reward: 14.0
Episode 51, Reward: 18.0
Episode 60, Reward: 12.0
Episode 49, Reward: 48.0
Episode 61, Reward: 15.0
Episode 62, Reward: 11.0
Episode 63, Reward: 12.0
Episode 64, Reward: 18.0
Episode 50, Reward: 32.0
Episode 81, Reward: 81.0
Episode 65, Reward: 12.0
Episode 52, Reward: 59.0
Episode 51, Reward: 19.0
Episode 82, Reward: 23.0
Episode 66, Reward: 17.0
Episode 24, Reward: 121.0
Episode 27, Reward: 94.0
Episode 67, Reward: 16.0
Episode 83, Reward: 17.0
Episode 25, Reward: 19.0
Episode 53, Reward: 30.0
Episode 68, Reward: 12.0
Episode 84, Reward: 17.0
Episode 69, Reward: 12.0
Episode 26, Reward: 20.0
Episode 39, Reward: 119.0
Episode 70, Reward: 14.0
Episode 54, Reward: 15.0
Episode 33, Reward: 215.0
Episode 71, Reward: 14.0
Episode 55, Reward: 14.0
Episode 52, Reward: 73.0
Episode 85, Reward: 32.0
Episode 72, Reward: 18.0
Episode 40, Reward: 29.0
Episode 27, Reward: 25.0
Episode 28, Reward: 74.0
Episode 73, Reward: 11.0
Episode 53, Reward: 12.0
Episode 41, Reward: 17.0
Episode 74, Reward: 16.0
Episode 42, Reward: 12.0
Episode 75, Reward: 12.0
Episode 56, Reward: 38.0
Episode 29, Reward: 16.0
Episode 76, Reward: 11.0
Episode 77, Reward: 17.0
Episode 30, Reward: 19.0
Episode 43, Reward: 36.0
Episode 78, Reward: 29.0
Episode 31, Reward: 16.0
Episode 32, Reward: 15.0
Episode 86, Reward: 93.0
Episode 79, Reward: 23.0
Episode 44, Reward: 47.0
Episode 33, Reward: 12.0
Episode 80, Reward: 16.0
Episode 29, Reward: 105.0
Episode 34, Reward: 14.0
Episode 81, Reward: 20.0
Episode 57, Reward: 98.0
Episode 54, Reward: 109.0
Episode 34, Reward: 150.0
Episode 35, Reward: 14.0
Episode 82, Reward: 14.0
Episode 45, Reward: 46.0
Episode 36, Reward: 12.0
Episode 83, Reward: 31.0
Episode 37, Reward: 17.0
Episode 38, Reward: 13.0
Episode 84, Reward: 24.0
Episode 87, Reward: 107.0
Episode 39, Reward: 11.0
Episode 40, Reward: 10.0
Episode 30, Reward: 90.0
Episode 41, Reward: 10.0
Episode 85, Reward: 31.0
Episode 42, Reward: 14.0
Episode 58, Reward: 101.0
Episode 35, Reward: 96.0
Episode 43, Reward: 11.0
Episode 46, Reward: 101.0
Episode 44, Reward: 10.0
Episode 45, Reward: 15.0
Episode 86, Reward: 55.0
Episode 46, Reward: 14.0
Episode 59, Reward: 66.0
Episode 47, Reward: 12.0
Episode 55, Reward: 156.0
Episode 48, Reward: 10.0
Episode 88, Reward: 117.0
Episode 49, Reward: 13.0
